,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
921745,202207,3,35,355030,K,6422100,1,212405,101,8,29.0,44.0,2,1,0,1,97,0,0,0,13000.0,10,0,1,202207,0,5,13000.0,Analista de Desenvolvimento de Sistemas
921747,202207,3,35,355030,J,6202300,1,212405,101,4,22.0,40.0,1,1,0,1,97,0,0,0,3500.0,1,0,1,202207,0,5,3500.0,Analista de Desenvolvimento de Sistemas
921749,202207,3,35,355030,G,4711302,-1,212405,101,3,26.0,44.0,6,1,0,1,40,0,0,0,2452.35,8,0,1,202207,0,5,2452.35,Analista de Desenvolvimento de Sistemas
921758,202207,3,35,355030,J,6202300,1,212405,101,5,32.0,56.0,6,1,0,1,97,0,0,0,10500.0,6,0,1,202207,0,5,10500.0,Analista de Desenvolvimento de Sistemas
921761,202207,3,35,355030,N,8230001,-1,212405,101,4,21.0,44.0,1,3,0,1,40,0,0,0,4000.0,6,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
921762,202207,3,35,355030,J,6311900,-1,212405,101,3,25.0,44.0,1,1,0,1,31,0,0,0,3075.38,9,0,1,202207,0,5,3075.38,Analista de Desenvolvimento de Sistemas
921767,202207,3,35,355030,N,8291100,1,212405,101,5,38.0,40.0,6,1,0,1,97,0,0,0,15000.0,8,0,1,202207,0,5,15000.0,Analista de Desenvolvimento de Sistemas
921775,202207,3,35,355030,J,6209100,1,212405,101,4,22.0,44.0,2,3,0,1,97,0,0,0,6500.0,10,0,1,202207,0,5,6500.0,Analista de Desenvolvimento de Sistemas
921776,202207,3,35,355030,J,6204000,-1,212405,101,5,56.0,40.0,4,3,0,1,31,0,0,0,15972.16,10,0,1,202207,0,5,15972.16,Analista de Desenvolvimento de Sistemas
921777,202207,3,35,355030,J,6110801,1,212405,101,5,30.0,40.0,3,1,0,1,97,0,0,0,9800.0,10,0,1,202207,0,5,9800.0,Analista de Desenvolvimento de Sistemas
921778,202207,3,35,355030,J,6204000,-1,212405,101,4,23.0,40.0,1,1,0,1,40,0,0,0,4140.0,7,0,1,202207,0,5,4140.0,Analista de Desenvolvimento de Sistemas
921781,202207,3,35,355030,J,6209100,1,212405,101,8,36.0,44.0,1,1,0,1,97,0,0,0,13000.0,10,0,1,202207,0,5,13000.0,Analista de Desenvolvimento de Sistemas
921782,202207,3,35,355030,J,6203100,-1,212405,101,5,49.0,40.0,1,3,0,1,40,0,0,0,12120.0,10,0,1,202207,0,5,12120.0,Analista de Desenvolvimento de Sistemas
921787,202207,3,35,355030,K,6512000,1,212405,101,5,37.0,39.0,1,1,0,1,97,0,0,0,12257.52,9,0,1,202207,0,5,12257.52,Analista de Desenvolvimento de Sistemas
921790,202207,3,35,355030,N,8211300,-1,212405,101,5,32.0,44.0,1,1,0,1,40,0,0,0,6451.99,8,0,1,202207,0,5,6451.99,Analista de Desenvolvimento de Sistemas
921793,202207,3,35,355030,J,6201501,-1,212405,101,5,31.0,40.0,3,1,0,1,40,0,0,0,14000.0,9,0,1,202207,0,5,14000.0,Analista de Desenvolvimento de Sistemas
921800,202207,3,35,355030,N,8211300,1,212405,101,3,31.0,40.0,2,1,0,1,97,0,0,0,4441.0,10,0,1,202207,0,5,4441.0,Analista de Desenvolvimento de Sistemas
921801,202207,3,35,355030,J,6204000,1,212405,101,5,33.0,40.0,1,1,0,1,97,0,0,0,10000.0,6,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
921802,202207,3,35,355030,J,6203100,1,212405,101,3,29.0,40.0,1,1,0,1,97,0,0,0,11000.0,10,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
921803,202207,3,35,355030,J,6204000,-1,212405,101,5,32.0,44.0,3,1,0,1,40,0,0,9,10427.84,10,0,1,202207,0,5,10427.84,Analista de Desenvolvimento de Sistemas
921805,202207,3,35,355030,J,6209100,1,212405,101,4,23.0,44.0,1,3,0,1,97,0,0,0,4193.1,10,0,1,202207,0,5,4193.1,Analista de Desenvolvimento de Sistemas
921808,202207,3,35,355030,J,6110803,-1,212405,101,8,45.0,40.0,1,1,0,1,40,0,0,0,13974.35,10,0,1,202207,0,5,13974.35,Analista de Desenvolvimento de Sistemas
921812,202207,3,35,355030,N,7820500,-1,212405,101,8,45.0,40.0,2,1,0,1,31,0,0,0,12500.0,5,0,1,202207,0,5,12500.0,Analista de Desenvolvimento de Sistemas
921815,202207,3,35,355030,J,6203100,1,212405,101,3,59.0,40.0,1,1,0,1,97,0,0,0,30769.23,6,0,1,202207,0,5,30769.23,Analista de Desenvolvimento de Sistemas
921823,202207,3,35,355030,J,6201501,-1,212405,101,5,26.0,40.0,1,1,0,1,40,0,0,0,2730.0,3,0,1,202207,0,5,2730.0,Analista de Desenvolvimento de Sistemas
921827,202207,3,35,355030,J,6204000,1,212405,101,4,26.0,40.0,6,1,0,1,97,0,0,0,2700.0,6,0,1,202207,0,5,2700.0,Analista de Desenvolvimento de Sistemas
921828,202207,3,35,355030,K,6422100,-1,212405,101,5,32.0,44.0,3,3,0,1,40,0,0,0,5545.35,10,0,1,202207,0,5,5545.35,Analista de Desenvolvimento de Sistemas
921832,202207,3,35,355030,J,6204000,-1,212405,101,5,26.0,40.0,1,1,0,1,40,0,0,0,5169.33,10,0,1,202207,0,5,5169.33,Analista de Desenvolvimento de Sistemas
921834,202207,3,35,355030,J,6201501,1,212405,101,5,24.0,44.0,4,3,0,1,97,0,0,0,1500.0,3,0,1,202207,0,5,1500.0,Analista de Desenvolvimento de Sistemas
921836,202207,3,35,355030,J,6201501,1,212405,101,5,22.0,40.0,2,1,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
921838,202207,3,35,355030,J,6209100,1,212405,101,4,21.0,44.0,1,1,0,1,97,0,0,0,5545.35,10,0,1,202207,0,5,5545.35,Analista de Desenvolvimento de Sistemas
921839,202207,3,35,355030,N,7740300,1,212405,101,6,32.0,44.0,4,1,0,1,97,0,0,0,10000.0,8,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
921840,202207,3,35,355030,J,6201501,1,212405,101,4,26.0,40.0,3,1,0,1,97,0,0,0,3100.0,6,0,1,202207,0,5,3100.0,Analista de Desenvolvimento de Sistemas
921841,202207,3,35,355030,N,7820500,-1,212405,101,5,37.0,40.0,3,1,0,1,43,0,0,0,8500.0,9,0,1,202207,0,5,8500.0,Analista de Desenvolvimento de Sistemas
921843,202207,3,35,355030,K,6611803,-1,212405,101,5,38.0,36.0,6,1,0,1,31,0,0,0,4200.0,10,0,1,202207,0,5,4200.0,Analista de Desenvolvimento de Sistemas
921848,202207,3,35,355030,J,6204000,1,212405,101,4,31.0,40.0,6,1,0,1,97,0,0,0,5500.0,5,0,1,202207,0,5,5500.0,Analista de Desenvolvimento de Sistemas
921849,202207,3,35,355030,N,8211300,1,212405,101,4,23.0,44.0,1,3,0,1,97,0,0,0,4200.0,9,0,1,202207,0,5,4200.0,Analista de Desenvolvimento de Sistemas
921852,202207,3,35,355030,J,6203100,1,212405,101,3,33.0,40.0,1,1,0,1,97,0,0,0,10516.0,10,0,1,202207,0,5,10516.0,Analista de Desenvolvimento de Sistemas
921854,202207,3,35,355030,K,6512000,-1,212405,101,5,37.0,40.0,1,3,0,1,40,0,0,0,4597.3,9,0,1,202207,0,5,4597.3,Analista de Desenvolvimento de Sistemas
921855,202207,3,35,355030,G,4751201,1,212405,101,5,30.0,44.0,1,1,0,1,97,0,0,0,5197.0,10,0,1,202207,0,5,5197.0,Analista de Desenvolvimento de Sistemas
921856,202207,3,35,355030,J,6201501,-1,212405,101,5,36.0,40.0,1,1,0,1,31,0,0,0,11539.4,9,0,1,202207,0,5,11539.4,Analista de Desenvolvimento de Sistemas
921860,202207,3,35,355030,M,7020400,-1,212405,101,5,29.0,40.0,1,3,0,1,40,0,0,0,3000.0,9,0,1,202207,0,5,3000.0,Analista de Desenvolvimento de Sistemas
921863,202207,3,35,355030,J,6209100,1,212405,101,5,41.0,44.0,1,1,0,1,97,0,0,9,14198.15,10,0,1,202207,0,5,14198.15,Analista de Desenvolvimento de Sistemas
921865,202207,3,35,355030,J,6209100,-1,212405,101,5,34.0,40.0,1,1,0,1,31,0,0,0,9010.0,4,0,1,202207,0,5,9010.0,Analista de Desenvolvimento de Sistemas
921867,202207,3,35,355030,M,7020400,1,212405,101,5,30.0,40.0,1,1,0,1,97,0,0,0,5500.0,9,0,1,202207,0,5,5500.0,Analista de Desenvolvimento de Sistemas
921870,202207,3,35,355030,J,6209100,-1,212405,101,3,45.0,40.0,3,1,0,1,31,0,0,0,4500.0,4,0,1,202207,0,5,4500.0,Analista de Desenvolvimento de Sistemas
921884,202207,3,35,355030,N,7740300,-1,212405,101,8,33.0,42.5,1,1,0,1,40,0,0,0,12800.0,9,0,1,202207,0,5,12800.0,Analista de Desenvolvimento de Sistemas
921885,202207,3,35,355030,J,6201501,1,212405,101,4,27.0,40.0,1,1,0,1,97,0,0,0,4896.29,7,0,1,202207,0,5,4896.29,Analista de Desenvolvimento de Sistemas
921889,202207,3,35,355030,J,6202300,1,212405,101,4,28.0,40.0,1,1,0,1,97,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
921892,202207,3,35,355030,N,8211300,-1,212405,101,3,29.0,44.0,1,1,0,1,40,0,0,9,9500.0,1,0,1,202207,0,5,9500.0,Analista de Desenvolvimento de Sistemas
921899,202207,3,35,355030,N,8211300,-1,212405,101,5,27.0,44.0,6,1,0,1,90,0,0,0,4183.0,7,0,1,202207,0,5,4183.0,Analista de Desenvolvimento de Sistemas
921900,202207,3,35,355030,J,6202300,-1,212405,101,5,43.0,40.0,6,3,0,1,43,0,0,0,3228.72,7,0,1,202207,0,5,3228.72,Analista de Desenvolvimento de Sistemas
921905,202207,3,35,355030,J,6110801,1,212405,101,4,27.0,40.0,2,1,0,1,97,0,0,0,5200.0,10,0,1,202207,0,5,5200.0,Analista de Desenvolvimento de Sistemas
921906,202207,3,35,355030,J,6311900,-1,212405,101,5,22.0,40.0,1,1,0,1,40,0,0,0,4509.7,8,0,1,202207,0,5,4509.7,Analista de Desenvolvimento de Sistemas
921907,202207,3,35,355030,J,6311900,-1,212405,101,5,26.0,40.0,3,1,0,1,40,0,0,0,2838.3,8,0,1,202207,0,5,2838.3,Analista de Desenvolvimento de Sistemas
921909,202207,3,35,355030,G,4789004,-1,212405,101,3,27.0,44.0,6,1,0,1,40,0,0,0,9573.85,8,0,1,202207,0,5,9573.85,Analista de Desenvolvimento de Sistemas
921911,202207,3,35,355030,J,6202300,1,212405,101,8,40.0,40.0,6,1,0,1,97,0,0,0,16000.0,10,0,1,202207,0,5,16000.0,Analista de Desenvolvimento de Sistemas
921920,202207,3,35,355030,K,6619399,-1,212405,101,4,30.0,40.0,1,1,0,1,31,0,0,0,4318.99,7,0,1,202207,0,5,4318.99,Analista de Desenvolvimento de Sistemas
921924,202207,3,35,355030,J,6202300,-1,212405,101,3,37.0,40.0,1,1,0,1,40,0,0,0,6586.99,5,0,1,202207,0,5,6586.99,Analista de Desenvolvimento de Sistemas
921926,202207,3,35,355030,J,6201501,1,212405,101,5,27.0,44.0,1,3,0,1,97,0,0,9,8727.0,9,0,1,202207,0,5,8727.0,Analista de Desenvolvimento de Sistemas
921932,202207,3,35,355030,J,6203100,1,212405,101,4,22.0,40.0,6,1,0,1,97,0,0,0,3300.0,6,0,1,202207,0,5,3300.0,Analista de Desenvolvimento de Sistemas
921934,202207,3,35,355030,J,6202300,-1,212405,101,8,48.0,40.0,6,1,0,1,40,0,0,0,14237.06,7,0,1,202207,0,5,14237.06,Analista de Desenvolvimento de Sistemas
921941,202207,3,35,355030,J,6110803,1,212405,101,5,35.0,40.0,3,3,0,1,97,0,0,0,11000.0,5,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
921942,202207,3,35,355030,J,6204000,1,212405,101,5,30.0,44.0,3,3,0,1,97,0,0,9,6500.0,10,0,1,202207,0,5,6500.0,Analista de Desenvolvimento de Sistemas
921945,202207,3,35,355030,N,8211300,1,212405,101,8,36.0,44.0,6,3,0,1,97,0,0,0,14500.0,10,0,1,202207,0,5,14500.0,Analista de Desenvolvimento de Sistemas
921949,202207,3,35,355030,J,6203100,-1,212405,101,5,29.0,40.0,1,1,0,1,40,0,0,0,12788.4,5,0,1,202207,0,5,12788.4,Analista de Desenvolvimento de Sistemas
921951,202207,3,35,355030,Q,8640202,1,212405,101,3,32.0,44.0,1,1,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
921957,202207,3,35,355030,J,6201501,-1,212405,101,3,20.0,40.0,2,1,0,1,40,0,0,0,3353.06,9,0,1,202207,0,5,3353.06,Analista de Desenvolvimento de Sistemas
921961,202207,3,35,355030,C,3101200,1,212405,101,5,20.0,44.0,3,1,0,1,97,0,0,0,3000.0,10,0,1,202207,0,5,3000.0,Analista de Desenvolvimento de Sistemas
921963,202207,3,35,355030,J,6209100,-1,212405,101,8,39.0,44.0,1,1,0,1,40,0,0,0,16945.95,10,0,1,202207,0,5,16945.95,Analista de Desenvolvimento de Sistemas
921967,202207,3,35,355030,J,6209100,1,212405,101,5,42.0,40.0,6,1,0,1,97,0,0,0,14908.06,10,0,1,202207,0,5,14908.06,Analista de Desenvolvimento de Sistemas
921969,202207,3,35,355030,K,6422100,-1,212405,101,4,29.0,44.0,1,1,0,1,40,0,0,0,8447.62,10,0,1,202207,0,5,8447.62,Analista de Desenvolvimento de Sistemas
921970,202207,3,35,355030,J,6209100,1,212405,101,5,34.0,40.0,1,1,0,1,97,0,0,0,5500.0,5,0,1,202207,0,5,5500.0,Analista de Desenvolvimento de Sistemas
921971,202207,3,35,355030,J,6209100,-1,212405,101,5,40.0,40.0,3,1,0,1,31,0,0,0,8929.12,5,0,1,202207,0,5,8929.12,Analista de Desenvolvimento de Sistemas
921972,202207,3,35,355030,J,6201501,-1,212405,101,5,43.0,40.0,1,1,0,1,40,0,0,0,13000.0,8,0,1,202207,0,5,13000.0,Analista de Desenvolvimento de Sistemas
921974,202207,3,35,355030,K,6511101,1,212405,101,4,21.0,44.0,1,1,0,1,97,0,0,0,4500.0,9,0,1,202207,0,5,4500.0,Analista de Desenvolvimento de Sistemas
921976,202207,3,35,355030,N,7740300,1,212405,101,5,31.0,42.5,3,1,0,1,97,0,0,0,17100.0,9,0,1,202207,0,5,17100.0,Analista de Desenvolvimento de Sistemas
921977,202207,3,35,355030,N,8291100,-1,212405,101,5,37.0,44.0,1,1,0,1,40,0,0,0,11602.0,9,0,1,202207,0,5,11602.0,Analista de Desenvolvimento de Sistemas
921979,202207,3,35,355030,K,6612602,-1,212405,101,5,60.0,44.0,3,1,0,1,31,0,0,9,11000.06,9,0,1,202207,0,5,11000.06,Analista de Desenvolvimento de Sistemas
921981,202207,3,35,355030,M,7490104,1,212405,101,5,29.0,44.0,3,3,0,1,97,0,0,9,15698.08,10,0,1,202207,0,5,15698.08,Analista de Desenvolvimento de Sistemas
921982,202207,3,35,355030,J,6202300,-1,212405,101,5,64.0,40.0,1,1,0,1,31,0,0,0,6408.0,5,0,1,202207,0,5,6408.0,Analista de Desenvolvimento de Sistemas
921986,202207,3,35,355030,J,6201501,1,212405,101,3,35.0,44.0,1,1,0,1,97,0,0,0,1700.0,2,0,1,202207,0,5,1700.0,Analista de Desenvolvimento de Sistemas
921990,202207,3,35,355030,J,6202300,1,212405,101,5,22.0,40.0,1,1,0,1,97,0,0,0,3500.0,8,0,1,202207,0,5,3500.0,Analista de Desenvolvimento de Sistemas
921994,202207,3,35,355030,N,8211300,1,212405,101,4,23.0,40.0,1,1,0,1,97,0,0,0,4800.0,9,0,1,202207,0,5,4800.0,Analista de Desenvolvimento de Sistemas
922004,202207,3,35,355030,K,6550200,-1,212405,101,4,33.0,44.0,6,1,0,1,40,0,0,0,6963.0,6,0,1,202207,0,5,6963.0,Analista de Desenvolvimento de Sistemas
922005,202207,3,35,355030,N,8211300,1,212405,101,5,38.0,44.0,2,1,0,1,97,0,0,9,16000.0,10,0,1,202207,0,5,16000.0,Analista de Desenvolvimento de Sistemas
922006,202207,3,35,355030,J,6201501,-1,212405,101,5,34.0,40.0,3,1,0,1,40,0,0,0,14500.0,6,0,1,202207,0,5,14500.0,Analista de Desenvolvimento de Sistemas
922007,202207,3,35,355030,J,6209100,1,212405,101,4,22.0,44.0,3,1,0,1,97,0,0,0,4193.09,10,0,1,202207,0,5,4193.09,Analista de Desenvolvimento de Sistemas
922013,202207,3,35,355030,N,8211300,1,212405,101,5,22.0,40.0,6,3,0,1,97,0,0,0,8406.0,1,0,1,202207,0,5,8406.0,Analista de Desenvolvimento de Sistemas
922015,202207,3,35,355030,J,6204000,-1,212405,101,5,38.0,40.0,1,1,0,1,40,0,0,0,2051.18,7,0,1,202207,0,5,2051.18,Analista de Desenvolvimento de Sistemas
922016,202207,3,35,355030,N,8211300,1,212405,101,5,65.0,44.0,1,1,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
922018,202207,3,35,355030,M,7020400,-1,212405,101,5,27.0,44.0,6,1,0,1,40,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
922019,202207,3,35,355030,J,6209100,1,212405,101,4,23.0,44.0,1,1,0,1,97,0,0,0,5545.35,10,0,1,202207,0,5,5545.35,Analista de Desenvolvimento de Sistemas
922022,202207,3,35,355030,K,6422100,1,212405,101,5,36.0,44.0,2,1,0,1,97,0,0,0,17599.99,10,0,1,202207,0,5,17599.99,Analista de Desenvolvimento de Sistemas
922026,202207,3,35,355030,J,6202300,-1,212405,101,5,43.0,40.0,3,1,0,1,40,0,0,0,10092.32,8,0,1,202207,0,5,10092.32,Analista de Desenvolvimento de Sistemas
922028,202207,3,35,355030,K,6619399,-1,212405,101,5,42.0,40.0,1,1,0,1,31,0,0,0,11263.0,10,0,1,202207,0,5,11263.0,Analista de Desenvolvimento de Sistemas
922038,202207,3,35,355030,K,6422100,1,212405,101,8,55.0,44.0,1,1,0,1,97,0,0,0,17000.0,10,0,1,202207,0,5,17000.0,Analista de Desenvolvimento de Sistemas
922039,202207,3,35,355030,J,6201501,1,212405,101,5,26.0,40.0,1,1,0,1,97,0,0,0,11000.0,10,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
922046,202207,3,35,355030,J,6202300,1,212405,101,5,31.0,40.0,3,1,0,1,97,0,0,0,13000.0,10,0,1,202207,0,5,13000.0,Analista de Desenvolvimento de Sistemas
922048,202207,3,35,355030,J,6203100,1,212405,101,4,31.0,40.0,3,1,0,1,97,0,0,0,3464.0,10,0,1,202207,0,5,3464.0,Analista de Desenvolvimento de Sistemas
922049,202207,3,35,355030,J,6204000,-1,212405,101,5,26.0,40.0,6,1,0,1,40,0,0,0,1834.0,8,0,1,202207,0,5,1834.0,Analista de Desenvolvimento de Sistemas
922052,202207,3,35,355030,K,6613400,1,212405,101,6,31.0,44.0,6,1,0,1,97,0,0,9,12903.23,10,0,1,202207,0,5,12903.23,Analista de Desenvolvimento de Sistemas
922053,202207,3,35,355030,J,6203100,1,212405,101,4,21.0,40.0,6,1,0,1,97,0,0,0,3300.0,7,0,1,202207,0,5,3300.0,Analista de Desenvolvimento de Sistemas
922055,202207,3,35,355030,N,8211300,1,212405,101,4,21.0,40.0,2,1,0,1,97,0,0,0,8000.0,8,0,1,202207,0,5,8000.0,Analista de Desenvolvimento de Sistemas
922056,202207,3,35,355030,J,6202300,1,212405,101,5,50.0,40.0,6,1,0,1,97,0,0,0,4500.0,5,0,1,202207,0,5,4500.0,Analista de Desenvolvimento de Sistemas
922058,202207,3,35,355030,J,6204000,-1,212405,101,5,31.0,40.0,1,1,0,1,40,0,0,0,3855.6,8,0,1,202207,0,5,3855.6,Analista de Desenvolvimento de Sistemas
922059,202207,3,35,355030,K,6422100,1,212405,101,5,29.0,44.0,2,1,0,1,97,0,0,0,12000.01,10,0,1,202207,0,5,12000.01,Analista de Desenvolvimento de Sistemas
922060,202207,3,35,355030,J,6201501,1,212405,101,5,23.0,40.0,1,1,0,1,97,0,0,0,3500.0,9,0,1,202207,0,5,3500.0,Analista de Desenvolvimento de Sistemas
922065,202207,3,35,355030,J,6204000,1,212405,101,5,54.0,44.0,1,3,0,1,97,0,0,9,11000.0,10,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
922067,202207,3,35,355030,J,6203100,1,212405,101,5,25.0,40.0,2,1,0,1,97,0,0,0,5973.0,10,0,1,202207,0,5,5973.0,Analista de Desenvolvimento de Sistemas
922070,202207,3,35,355030,J,6319400,1,212405,101,8,32.0,48.0,1,3,0,1,97,0,0,0,19692.31,9,0,1,202207,0,5,19692.31,Analista de Desenvolvimento de Sistemas
922071,202207,3,35,355030,J,6201501,-1,212405,101,5,31.0,40.0,3,1,0,1,40,0,0,0,6904.19,7,0,1,202207,0,5,6904.19,Analista de Desenvolvimento de Sistemas
922075,202207,3,35,355030,J,6204000,1,212405,101,4,19.0,40.0,1,1,0,1,97,0,0,0,2034.0,7,0,1,202207,0,5,2034.0,Analista de Desenvolvimento de Sistemas
922079,202207,3,35,355030,N,8211300,1,212405,101,5,59.0,44.0,1,1,0,1,97,0,0,9,15031.0,8,0,1,202207,0,5,15031.0,Analista de Desenvolvimento de Sistemas
922080,202207,3,35,355030,G,4649402,-1,212405,101,2,25.0,44.0,3,1,0,1,90,0,0,0,1985.06,4,0,1,202207,0,5,1985.06,Analista de Desenvolvimento de Sistemas
922083,202207,3,35,355030,K,6619399,1,212405,101,3,21.0,40.0,3,3,0,1,97,0,0,0,5400.0,10,0,1,202207,0,5,5400.0,Analista de Desenvolvimento de Sistemas
922085,202207,3,35,355030,M,7319004,1,212405,101,4,19.0,40.0,1,3,0,1,97,0,0,0,3834.06,5,0,1,202207,0,5,3834.06,Analista de Desenvolvimento de Sistemas
922086,202207,3,35,355030,J,6209100,1,212405,101,5,26.0,44.0,1,1,0,1,97,0,0,0,8433.79,10,0,1,202207,0,5,8433.79,Analista de Desenvolvimento de Sistemas
922089,202207,3,35,355030,N,8211300,1,212405,101,8,31.0,44.0,1,1,0,1,97,0,0,0,10963.92,10,0,1,202207,0,5,10963.92,Analista de Desenvolvimento de Sistemas
922096,202207,3,35,355030,N,7820500,-1,212405,106,3,20.0,40.0,3,3,0,1,43,0,0,0,2200.0,10,0,1,202207,0,5,2200.0,Analista de Desenvolvimento de Sistemas
922097,202207,3,35,355030,J,6203100,1,212405,101,5,25.0,40.0,1,1,0,1,97,0,0,0,5417.0,7,0,1,202207,0,5,5417.0,Analista de Desenvolvimento de Sistemas
922098,202207,3,35,355030,K,6613400,1,212405,101,8,35.0,44.0,1,1,0,1,97,0,0,9,17419.36,10,0,1,202207,0,5,17419.36,Analista de Desenvolvimento de Sistemas
922108,202207,3,35,355030,J,6202300,1,212405,101,5,32.0,40.0,1,1,0,1,97,0,0,0,8384.0,10,0,1,202207,0,5,8384.0,Analista de Desenvolvimento de Sistemas
922109,202207,3,35,355030,K,6422100,1,212405,101,5,63.0,44.0,1,1,0,1,97,0,0,0,10000.0,8,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
922110,202207,3,35,355030,J,6203100,1,212405,101,5,32.0,40.0,1,1,0,1,97,0,0,0,12127.0,10,0,1,202207,0,5,12127.0,Analista de Desenvolvimento de Sistemas
922113,202207,3,35,355030,J,6204000,1,212405,101,4,23.0,40.0,1,1,0,1,97,0,0,0,5402.0,5,0,1,202207,0,5,5402.0,Analista de Desenvolvimento de Sistemas
922121,202207,3,35,355030,Q,8690999,1,212405,101,3,55.0,40.0,6,3,0,1,97,0,0,0,15496.49,10,0,1,202207,0,5,15496.49,Analista de Desenvolvimento de Sistemas
922122,202207,3,35,355030,K,6550200,-1,212405,101,8,37.0,40.8,1,1,0,1,40,0,0,0,14950.52,9,0,1,202207,0,5,14950.52,Analista de Desenvolvimento de Sistemas
922125,202207,3,35,355030,J,6204000,-1,212405,101,5,27.0,40.0,6,1,0,1,31,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Analista de Desenvolvimento de Sistemas
922128,202207,3,35,355030,K,6512000,-1,212405,101,5,55.0,40.0,3,3,0,1,40,0,0,0,15061.42,10,0,1,202207,0,5,15061.42,Analista de Desenvolvimento de Sistemas
922130,202207,3,35,355030,M,7020400,-1,212405,101,5,24.0,30.0,1,1,0,1,40,0,0,0,7285.1,10,0,1,202207,0,5,7285.1,Analista de Desenvolvimento de Sistemas
922133,202207,3,35,355030,J,6201501,-1,212405,101,5,43.0,40.0,1,3,0,1,40,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
922137,202207,3,35,355030,J,6201501,-1,212405,101,4,26.0,40.0,1,1,0,1,90,0,0,0,3635.29,8,0,1,202207,0,5,3635.29,Analista de Desenvolvimento de Sistemas
922138,202207,3,35,355030,J,6209100,-1,212405,101,4,25.0,40.0,3,1,0,1,40,0,0,0,6000.0,9,0,1,202207,0,5,6000.0,Analista de Desenvolvimento de Sistemas
922139,202207,3,35,355030,N,8299799,1,212405,101,5,31.0,44.0,1,1,0,1,97,0,0,0,16000.0,6,0,1,202207,0,5,16000.0,Analista de Desenvolvimento de Sistemas
922145,202207,3,35,355030,K,6422100,1,212405,101,5,39.0,44.0,3,3,0,1,97,0,0,0,4193.1,10,0,1,202207,0,5,4193.1,Analista de Desenvolvimento de Sistemas
922146,202207,3,35,355030,G,4771701,1,212405,101,5,43.0,44.0,3,1,0,1,97,0,0,0,6885.21,10,0,1,202207,0,5,6885.21,Analista de Desenvolvimento de Sistemas
922147,202207,3,35,355030,M,7020400,-1,212405,101,5,30.0,40.0,6,1,0,1,40,0,0,0,3304.0,9,0,1,202207,0,5,3304.0,Analista de Desenvolvimento de Sistemas
922148,202207,3,35,355030,F,4120400,1,212405,101,5,22.0,44.0,1,1,0,1,97,0,0,0,2000.0,5,0,1,202207,0,5,2000.0,Analista de Desenvolvimento de Sistemas
922150,202207,3,35,355030,N,8299799,1,212405,101,5,25.0,40.0,6,1,0,1,97,0,0,0,6000.0,6,0,1,202207,0,5,6000.0,Analista de Desenvolvimento de Sistemas
922151,202207,3,35,355030,K,6613400,1,212405,101,5,26.0,40.0,1,1,0,1,97,0,0,0,14500.0,10,0,1,202207,0,5,14500.0,Analista de Desenvolvimento de Sistemas
922153,202207,3,35,355030,N,8211300,1,212405,101,5,28.0,44.0,1,1,0,1,97,0,0,0,6500.0,10,0,1,202207,0,5,6500.0,Analista de Desenvolvimento de Sistemas
922157,202207,3,35,355030,J,6209100,1,212405,101,5,29.0,44.0,1,3,0,1,97,0,0,0,13500.0,10,0,1,202207,0,5,13500.0,Analista de Desenvolvimento de Sistemas
922161,202207,3,35,355030,M,7490104,1,212405,101,4,27.0,44.0,2,3,0,1,97,0,0,0,9366.98,10,0,1,202207,0,5,9366.98,Analista de Desenvolvimento de Sistemas
922163,202207,3,35,355030,G,4781400,1,212405,101,4,32.0,44.0,1,1,0,1,97,0,0,9,11000.0,10,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
922164,202207,3,35,355030,M,7020400,-1,212405,101,5,32.0,40.0,1,3,0,1,31,0,0,0,6056.0,9,0,1,202207,0,5,6056.0,Analista de Desenvolvimento de Sistemas
