,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
8016,3364417,202207,3,35,355030,J,6201501,1,212305,101,9,34.0,44.0,3,1,0,1,97,0,0,9,5312.0,9,0,1,202207,0,5,5312.0,Administrador de Banco de Dados
8017,3364421,202207,3,35,355030,N,8211300,1,212305,101,7,25.0,44.0,1,1,0,1,97,0,0,0,5731.0,10,0,1,202207,0,5,5731.0,Administrador de Banco de Dados
8018,3364428,202207,3,35,355030,J,6204000,1,212305,101,80,40.0,40.0,2,1,0,1,97,0,0,0,8439.26,8,0,1,202207,0,5,8439.26,Administrador de Banco de Dados
8019,3364435,202207,3,35,355030,K,6613400,1,212305,101,9,30.0,44.0,1,1,0,1,97,0,0,9,10967.74,10,0,1,202207,0,5,10967.74,Administrador de Banco de Dados
8020,3364439,202207,3,35,355030,J,6209100,1,212305,101,8,25.0,40.0,1,1,0,1,97,0,0,0,4252.5,7,0,1,202207,0,5,4252.5,Administrador de Banco de Dados
8021,3364440,202207,3,35,355030,J,6209100,1,212305,101,9,41.0,40.0,1,1,0,1,97,0,0,0,18000.0,8,0,1,202207,0,5,18000.0,Administrador de Banco de Dados
8022,3364442,202207,3,35,355030,J,6209100,-1,212305,101,9,58.0,40.0,1,1,0,1,31,0,0,0,11307.76,10,0,1,202207,0,5,11307.76,Administrador de Banco de Dados
8023,3364444,202207,3,35,355030,J,6201501,1,212305,101,9,33.0,44.0,4,3,0,1,97,0,0,9,11435.0,9,0,1,202207,0,5,11435.0,Administrador de Banco de Dados
8024,3364446,202207,3,35,355030,N,8220200,-1,212305,101,7,29.0,36.0,3,3,0,1,40,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8025,3364447,202207,3,35,355030,J,6209100,-1,212305,101,9,27.0,40.0,4,1,0,1,40,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Administrador de Banco de Dados
8026,3364452,202207,3,35,355030,N,7820500,1,212305,101,9,58.0,44.0,1,1,0,1,97,0,0,0,1500.0,4,0,1,202207,0,5,1500.0,Administrador de Banco de Dados
8027,3364453,202207,3,35,355030,K,6619399,1,212305,101,7,34.0,36.0,3,1,0,1,97,0,0,0,2114.62,10,0,1,202207,0,5,2114.62,Administrador de Banco de Dados
8028,3364455,202207,3,35,355030,N,8220200,1,212305,101,7,27.0,36.0,3,3,0,1,97,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8029,3364456,202207,3,35,355030,N,8211300,-1,212305,101,9,28.0,40.0,1,1,0,1,31,0,0,0,4867.0,8,0,1,202207,0,5,4867.0,Administrador de Banco de Dados
8030,3364459,202207,3,35,355030,J,6204000,-1,212305,101,9,27.0,40.0,6,1,0,1,40,0,0,0,17841.96,9,0,1,202207,0,5,17841.96,Administrador de Banco de Dados
8031,3364462,202207,3,35,355030,J,6202300,-1,212305,101,9,50.0,40.0,1,1,0,1,31,0,0,0,5686.0,2,0,1,202207,0,5,5686.0,Administrador de Banco de Dados
8032,3364465,202207,3,35,355030,N,8211300,-1,212305,101,80,39.0,40.0,1,3,0,1,31,0,0,0,12532.0,9,0,1,202207,0,5,12532.0,Administrador de Banco de Dados
8033,3364466,202207,3,35,355030,J,6202300,-1,212305,101,9,45.0,40.0,3,1,0,1,40,0,0,0,18267.42,8,0,1,202207,0,5,18267.42,Administrador de Banco de Dados
8034,3364471,202207,3,35,355030,G,4681805,1,212305,101,9,26.0,44.0,1,1,0,1,97,0,0,0,7700.0,6,0,1,202207,0,5,7700.0,Administrador de Banco de Dados
8035,3364475,202207,3,35,355030,J,6204000,-1,212305,101,9,48.0,44.0,6,1,0,1,40,0,0,9,16000.0,8,0,1,202207,0,5,16000.0,Administrador de Banco de Dados
8036,3364478,202207,3,35,355030,N,8211300,-1,212305,101,9,29.0,40.0,1,1,0,1,31,0,0,0,10376.0,9,0,1,202207,0,5,10376.0,Administrador de Banco de Dados
8037,3364479,202207,3,35,355030,N,8299799,1,212305,101,9,34.0,40.0,1,1,0,1,97,0,0,0,11000.0,10,0,1,202207,0,5,11000.0,Administrador de Banco de Dados
8038,3364480,202207,3,35,355030,J,6204000,-1,212305,101,8,41.0,40.0,3,1,0,1,31,0,0,0,2732.83,6,0,1,202207,0,5,2732.83,Administrador de Banco de Dados
8039,3364481,202207,3,35,355030,J,6201501,1,212305,101,9,32.0,44.0,1,1,0,1,97,0,0,9,13000.0,4,0,1,202207,0,5,13000.0,Administrador de Banco de Dados
8040,3364482,202207,3,35,355030,J,6201501,1,212305,101,80,31.0,40.0,1,1,0,1,97,0,0,0,13000.0,7,0,1,202207,0,5,13000.0,Administrador de Banco de Dados
8041,3364485,202207,3,35,355030,G,4644301,1,212305,101,8,21.0,40.0,1,1,0,1,97,0,0,0,4000.0,8,0,1,202207,0,5,4000.0,Administrador de Banco de Dados
8042,3364486,202207,3,35,355030,M,7490104,1,212305,101,7,40.0,40.0,1,1,0,1,97,0,0,0,20000.0,5,0,1,202207,0,5,20000.0,Administrador de Banco de Dados
8043,3364488,202207,3,35,355030,J,6202300,-1,212305,101,9,40.0,44.0,1,1,0,1,31,0,0,9,5686.0,2,0,1,202207,0,5,5686.0,Administrador de Banco de Dados
8044,3364489,202207,3,35,355030,J,6202300,-1,212305,101,9,37.0,44.0,1,3,0,1,31,0,0,0,10000.0,9,0,1,202207,0,5,10000.0,Administrador de Banco de Dados
8045,3364496,202207,3,35,355030,J,6203100,1,212305,101,9,22.0,40.0,6,1,0,1,97,0,0,0,3500.0,6,0,1,202207,0,5,3500.0,Administrador de Banco de Dados
8046,3364500,202207,3,35,355030,M,7311400,1,212305,101,9,38.0,40.0,3,1,0,1,97,0,0,0,8000.0,2,0,1,202207,0,5,8000.0,Administrador de Banco de Dados
8047,3364501,202207,3,35,355030,N,7990200,1,212305,101,80,33.0,44.0,1,3,0,1,97,0,0,0,6500.0,4,0,1,202207,0,5,6500.0,Administrador de Banco de Dados
8048,3364505,202207,3,35,355030,N,8220200,1,212305,101,7,29.0,36.0,1,3,0,1,97,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8049,3364508,202207,3,35,355030,N,8111700,1,212305,101,9,20.0,44.0,1,1,0,1,97,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Administrador de Banco de Dados
8050,3364512,202207,3,35,355030,L,6821802,-1,212305,101,9,26.0,44.0,6,1,0,1,40,0,0,0,7838.91,10,0,1,202207,0,5,7838.91,Administrador de Banco de Dados
8051,3364513,202207,3,35,355030,K,6619399,1,212305,101,9,29.0,44.0,1,3,0,1,97,0,0,0,2889.06,10,0,1,202207,0,5,2889.06,Administrador de Banco de Dados
8052,3364515,202207,3,35,355030,J,6201501,-1,212305,101,9,37.0,40.0,1,1,0,1,31,0,0,0,6508.2,10,0,1,202207,0,5,6508.2,Administrador de Banco de Dados
8053,3364516,202207,3,35,355030,M,7020400,1,212305,101,9,28.0,40.0,1,1,0,1,97,0,0,0,5305.93,5,0,1,202207,0,5,5305.93,Administrador de Banco de Dados
8054,3364519,202207,3,35,355030,J,6202300,1,212305,101,9,41.0,40.0,1,1,0,1,97,0,0,0,7146.72,8,0,1,202207,0,5,7146.72,Administrador de Banco de Dados
8055,3364522,202207,3,35,355030,J,6204000,1,212305,101,80,34.0,44.0,3,3,0,1,97,0,0,9,16000.0,8,0,1,202207,0,5,16000.0,Administrador de Banco de Dados
8056,3364525,202207,3,35,355030,J,6204000,1,212305,101,80,33.0,44.0,1,1,0,1,97,0,0,9,10626.28,8,0,1,202207,0,5,10626.28,Administrador de Banco de Dados
8057,3364527,202207,3,35,355030,J,6201501,1,212305,101,9,36.0,40.0,1,1,0,1,97,0,0,0,10000.0,9,0,1,202207,0,5,10000.0,Administrador de Banco de Dados
8058,3364528,202207,3,35,355030,M,7490104,-1,212305,101,80,35.0,40.0,2,3,0,1,31,0,0,0,20000.0,10,0,1,202207,0,5,20000.0,Administrador de Banco de Dados
8059,3364531,202207,3,35,355030,S,9411100,1,212305,101,9,26.0,40.0,1,1,0,1,97,0,0,0,5404.67,6,0,1,202207,0,5,5404.67,Administrador de Banco de Dados
8060,3364536,202207,3,35,355030,C,1071600,-1,212305,101,9,27.0,44.0,6,1,0,1,40,0,0,9,13569.0,10,0,1,202207,0,5,13569.0,Administrador de Banco de Dados
8061,3364537,202207,3,35,355030,N,8220200,1,212305,101,7,57.0,36.0,6,3,0,1,97,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8062,3364539,202207,3,35,355030,J,6201501,1,212305,101,9,24.0,44.0,3,1,0,1,97,0,0,9,12744.0,9,0,1,202207,0,5,12744.0,Administrador de Banco de Dados
8063,3364542,202207,3,35,355030,N,8220200,1,212305,101,7,44.0,36.0,1,3,0,1,97,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8064,3364544,202207,3,35,355030,J,6209100,-1,212305,101,9,61.0,40.0,1,1,0,1,31,0,0,0,10016.67,8,0,1,202207,0,5,10016.67,Administrador de Banco de Dados
8065,3364550,202207,3,35,355030,N,8220200,1,212305,101,7,51.0,36.0,3,3,0,1,97,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8066,3364556,202207,3,35,355030,K,6462000,1,212305,101,9,33.0,44.0,1,3,0,1,97,0,0,0,4454.0,8,0,1,202207,0,5,4454.0,Administrador de Banco de Dados
8067,3364557,202207,3,35,355030,N,8211300,-1,212305,101,9,40.0,40.0,1,1,0,1,31,0,0,0,6000.0,8,0,1,202207,0,5,6000.0,Administrador de Banco de Dados
8068,3364558,202207,3,35,355030,J,6201501,-1,212305,101,9,33.0,44.0,1,1,0,1,40,0,0,9,11726.0,9,0,1,202207,0,5,11726.0,Administrador de Banco de Dados
8069,3364565,202207,3,35,355030,M,7020400,-1,212305,101,9,43.0,44.0,6,1,0,1,40,0,0,0,7419.36,10,0,1,202207,0,5,7419.36,Administrador de Banco de Dados
8070,3364567,202207,3,35,355030,N,8291100,-1,212305,101,9,43.0,40.0,6,1,0,1,31,0,0,0,15000.0,8,0,1,202207,0,5,15000.0,Administrador de Banco de Dados
8071,3364568,202207,3,35,355030,J,6203100,-1,212305,101,9,30.0,40.0,1,1,0,1,31,0,0,0,5371.47,8,0,1,202207,0,5,5371.47,Administrador de Banco de Dados
8072,3364569,202207,3,35,355030,J,6204000,-1,212305,101,8,21.0,40.0,1,1,0,1,40,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Administrador de Banco de Dados
8073,3364570,202207,3,35,355030,J,6204000,1,212305,101,10,50.0,40.0,1,1,0,1,97,0,0,0,12000.0,5,0,1,202207,0,5,12000.0,Administrador de Banco de Dados
8074,3364571,202207,3,35,355030,G,4618499,1,212305,101,9,30.0,40.0,2,1,0,1,97,0,0,0,10000.0,5,0,1,202207,0,5,10000.0,Administrador de Banco de Dados
8075,3364591,202207,3,35,355030,N,7820500,-1,212305,101,9,34.0,44.0,1,1,0,1,40,0,0,0,9161.1,10,0,1,202207,0,5,9161.1,Administrador de Banco de Dados
8076,3364604,202207,3,35,355030,J,6209100,-1,212305,101,7,31.0,40.0,1,1,0,1,40,0,0,0,13301.82,7,0,1,202207,0,5,13301.82,Administrador de Banco de Dados
8077,3364607,202207,3,35,355030,J,6120501,1,212305,101,9,30.0,40.0,3,1,0,1,97,0,0,0,6000.0,10,0,1,202207,0,5,6000.0,Administrador de Banco de Dados
8078,3364609,202207,3,35,355030,J,6201501,-1,212305,101,80,33.0,40.0,1,1,0,1,40,0,0,0,9068.99,7,0,1,202207,0,5,9068.99,Administrador de Banco de Dados
8079,3364610,202207,3,35,355030,J,6209100,-1,212305,101,9,63.0,40.0,1,1,0,1,31,0,0,0,4040.97,9,0,1,202207,0,5,4040.97,Administrador de Banco de Dados
8080,3364611,202207,3,35,355030,L,6821802,-1,212305,101,2,29.0,44.0,6,1,0,1,40,0,0,0,11111.01,10,0,1,202207,0,5,11111.01,Administrador de Banco de Dados
8081,3364614,202207,3,35,355030,K,6619399,1,212305,101,7,31.0,36.0,3,3,0,1,97,0,0,0,2114.62,10,0,1,202207,0,5,2114.62,Administrador de Banco de Dados
8082,3364615,202207,3,35,355030,N,8220200,-1,212305,101,7,32.0,36.0,1,1,0,1,40,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8083,3364616,202207,3,35,355030,M,7020400,1,212305,101,9,31.0,40.0,6,1,0,1,97,0,0,0,6000.0,3,0,1,202207,0,5,6000.0,Administrador de Banco de Dados
8084,3364618,202207,3,35,355030,F,4120400,1,212305,101,9,24.0,44.0,3,3,0,1,97,0,0,0,5200.0,9,0,1,202207,0,5,5200.0,Administrador de Banco de Dados
8085,3364619,202207,3,35,355030,L,6822600,-1,212305,101,8,28.0,44.0,1,3,0,1,40,0,0,0,9674.0,8,0,1,202207,0,5,9674.0,Administrador de Banco de Dados
8086,3364620,202207,3,35,355030,K,6619399,1,212305,101,9,38.0,44.0,3,1,0,1,97,0,0,0,16000.0,10,0,1,202207,0,5,16000.0,Administrador de Banco de Dados
8087,3364622,202207,3,35,355030,K,6613400,1,212305,101,80,29.0,44.0,1,3,0,1,97,0,0,9,9161.29,10,0,1,202207,0,5,9161.29,Administrador de Banco de Dados
8088,3364627,202207,3,35,355030,K,6619399,-1,212305,101,7,36.0,44.0,3,3,0,1,31,0,0,0,2889.06,10,0,1,202207,0,5,2889.06,Administrador de Banco de Dados
8089,3364629,202207,3,35,355030,J,6201501,1,212305,101,80,50.0,40.0,1,1,0,1,97,0,0,0,13000.0,9,0,1,202207,0,5,13000.0,Administrador de Banco de Dados
8090,3364631,202207,3,35,355030,K,6619399,1,212305,101,9,26.0,44.0,1,1,0,1,97,0,0,0,7000.0,10,0,1,202207,0,5,7000.0,Administrador de Banco de Dados
8091,3364634,202207,3,35,355030,J,6201501,1,212305,101,9,44.0,40.0,1,1,0,1,97,0,0,0,9130.46,10,0,1,202207,0,5,9130.46,Administrador de Banco de Dados
8092,3364637,202207,3,35,355030,J,6311900,-1,212305,101,9,29.0,40.0,6,1,0,1,40,0,0,0,8554.07,6,0,1,202207,0,5,8554.07,Administrador de Banco de Dados
8093,3364645,202207,3,35,355030,M,7020400,1,212305,101,11,31.0,40.0,1,1,0,1,97,0,0,0,4579.6,5,0,1,202207,0,5,4579.6,Administrador de Banco de Dados
8094,3364649,202207,3,35,355030,J,6204000,1,212305,101,9,28.0,40.0,3,1,0,1,97,0,0,0,5000.0,4,0,1,202207,0,5,5000.0,Administrador de Banco de Dados
8095,3364651,202207,3,35,355030,N,8299799,1,212305,101,10,28.0,44.0,2,1,0,1,97,0,0,9,10800.0,9,0,1,202207,0,5,10800.0,Administrador de Banco de Dados
8096,3364654,202207,3,35,355030,M,7490104,1,212305,101,80,38.0,40.0,1,1,0,1,97,0,0,0,17600.0,10,0,1,202207,0,5,17600.0,Administrador de Banco de Dados
8098,3364661,202207,3,35,355030,N,8299799,1,212305,101,80,25.0,44.0,4,1,0,1,97,0,0,9,10800.0,9,0,1,202207,0,5,10800.0,Administrador de Banco de Dados
8099,3364662,202207,3,35,355030,N,8299799,1,212305,101,9,35.0,40.0,1,1,0,1,97,0,0,0,10200.0,6,0,1,202207,0,5,10200.0,Administrador de Banco de Dados
8100,3364664,202207,3,35,355030,J,6319400,-1,212305,101,80,28.0,40.0,6,1,0,1,40,0,0,0,11047.4,4,0,1,202207,0,5,11047.4,Administrador de Banco de Dados
8101,3364665,202207,3,35,355030,J,6203100,1,212305,101,8,25.0,40.0,6,1,0,1,97,0,0,0,4500.0,6,0,1,202207,0,5,4500.0,Administrador de Banco de Dados
8102,3364668,202207,3,35,355030,J,6190699,1,212305,101,11,51.0,44.0,1,1,0,1,97,0,0,9,21000.0,5,0,1,202207,0,5,21000.0,Administrador de Banco de Dados
8103,3364674,202207,3,35,355030,M,7311400,-1,212305,101,9,23.0,40.0,2,1,0,1,40,0,0,0,11914.1,7,0,1,202207,0,5,11914.1,Administrador de Banco de Dados
8104,3364675,202207,3,35,355030,N,8220200,-1,212305,101,7,47.0,36.0,3,3,0,1,40,0,0,0,1381.19,10,0,1,202207,0,5,1381.19,Administrador de Banco de Dados
8105,3364678,202207,3,35,355030,N,8211300,-1,212305,101,9,43.0,44.0,3,1,0,1,40,0,0,0,4360.0,4,0,1,202207,0,5,4360.0,Administrador de Banco de Dados
8106,3364681,202207,3,35,355030,J,6203100,1,212305,101,8,30.0,40.0,6,1,0,1,97,0,0,0,1800.0,6,0,1,202207,0,5,1800.0,Administrador de Banco de Dados
8108,3364686,202207,3,35,355030,J,6120501,1,212305,101,7,23.0,40.0,1,1,0,1,97,0,0,0,3700.0,10,0,1,202207,0,5,3700.0,Administrador de Banco de Dados
8109,3435819,202207,3,35,355030,J,6201501,-1,212215,101,10,31.0,40.0,1,1,0,1,40,0,0,0,13462.53,4,0,1,202207,0,5,13462.53,Engenheiros de Sistemas Operacionais em Computacao
8110,3435820,202207,3,35,355030,M,7490104,-1,212215,101,9,45.0,44.0,6,1,0,1,31,0,0,0,20000.0,4,0,1,202207,0,5,20000.0,Engenheiros de Sistemas Operacionais em Computacao
8112,3435823,202207,3,35,355030,P,8532500,1,212215,101,7,46.0,44.0,1,1,0,1,97,0,0,0,11000.0,9,0,1,202207,0,5,11000.0,Engenheiros de Sistemas Operacionais em Computacao
8113,3435824,202207,3,35,355030,J,6319400,-1,212215,101,9,39.0,40.0,1,3,0,1,90,0,0,0,16123.0,7,0,1,202207,0,5,16123.0,Engenheiros de Sistemas Operacionais em Computacao
8115,3435826,202207,3,35,355030,J,6203100,1,212215,101,8,24.0,40.0,6,3,0,1,97,0,0,0,5500.0,7,0,1,202207,0,5,5500.0,Engenheiros de Sistemas Operacionais em Computacao
8116,3435827,202207,3,35,355030,N,8299799,1,212215,101,9,39.0,40.0,1,1,0,1,97,0,0,0,14000.0,7,0,1,202207,0,5,14000.0,Engenheiros de Sistemas Operacionais em Computacao
8117,3435829,202207,3,35,355030,M,7490104,-1,212215,101,7,35.0,44.0,6,1,0,1,40,0,0,0,17226.0,9,0,1,202207,0,5,17226.0,Engenheiros de Sistemas Operacionais em Computacao
8118,3435830,202207,3,35,355030,M,7490104,-1,212215,101,9,32.0,44.0,1,1,0,1,31,0,0,0,11466.0,9,0,1,202207,0,5,11466.0,Engenheiros de Sistemas Operacionais em Computacao
8120,3435832,202207,3,35,355030,J,6203100,1,212215,101,9,24.0,40.0,6,1,0,1,97,0,0,0,7000.0,7,0,1,202207,0,5,7000.0,Engenheiros de Sistemas Operacionais em Computacao
8123,3435835,202207,3,35,355030,J,6190602,1,212215,101,9,23.0,40.0,1,1,0,1,97,0,0,0,19384.62,6,0,1,202207,0,5,19384.62,Engenheiros de Sistemas Operacionais em Computacao
8124,3435836,202207,3,35,355030,K,6512000,1,212215,101,10,26.0,44.0,1,1,0,1,97,0,0,9,14500.0,7,0,1,202207,0,5,14500.0,Engenheiros de Sistemas Operacionais em Computacao
8125,3435837,202207,3,35,355030,P,8599699,-1,212215,101,8,26.0,44.0,1,3,0,1,40,0,0,0,7500.0,6,0,1,202207,0,5,7500.0,Engenheiros de Sistemas Operacionais em Computacao
8126,3435841,202207,3,35,355030,N,7810800,1,212215,101,9,22.0,40.0,1,1,0,1,97,0,0,0,11555.69,6,0,1,202207,0,5,11555.69,Engenheiros de Sistemas Operacionais em Computacao
8128,3435845,202207,3,35,355030,M,7319003,1,212215,101,9,33.0,40.0,3,3,0,1,97,0,0,0,19772.0,5,0,1,202207,0,5,19772.0,Engenheiros de Sistemas Operacionais em Computacao
8129,3435848,202207,3,35,355030,M,7319003,1,212215,101,9,33.0,40.0,3,3,0,1,97,0,0,0,19772.0,5,0,1,202207,0,5,19772.0,Engenheiros de Sistemas Operacionais em Computacao
8131,3435853,202207,3,35,355030,N,7810800,1,212215,101,9,35.0,40.0,1,1,0,1,97,0,0,0,1568.74,6,0,1,202207,0,5,1568.74,Engenheiros de Sistemas Operacionais em Computacao
8133,3435855,202207,3,35,355030,J,6201501,-1,212215,101,9,41.0,40.0,6,1,0,1,40,0,0,0,10048.37,10,0,1,202207,0,5,10048.37,Engenheiros de Sistemas Operacionais em Computacao
8134,3435858,202207,3,35,355030,J,6202300,1,212215,101,80,37.0,40.0,3,1,0,1,97,0,0,0,14500.0,7,0,1,202207,0,5,14500.0,Engenheiros de Sistemas Operacionais em Computacao
8135,3435859,202207,3,35,355030,K,6463800,1,212215,101,9,30.0,40.0,1,1,0,1,97,0,0,0,14179.3,8,0,1,202207,0,5,14179.3,Engenheiros de Sistemas Operacionais em Computacao
8137,3435862,202207,3,35,355030,M,7490104,-1,212215,101,9,28.0,40.0,6,1,0,1,40,0,0,0,16500.0,5,0,1,202207,0,5,16500.0,Engenheiros de Sistemas Operacionais em Computacao
8138,3435863,202207,3,35,355030,K,6436100,1,212215,101,8,27.0,40.0,3,1,0,1,97,0,0,0,9334.18,7,0,1,202207,0,5,9334.18,Engenheiros de Sistemas Operacionais em Computacao
8139,3435864,202207,3,35,355030,J,6110801,1,212215,101,80,29.0,40.0,1,1,0,1,97,0,0,0,21166.54,7,0,1,202207,0,5,21166.54,Engenheiros de Sistemas Operacionais em Computacao
8141,3435867,202207,3,35,355030,J,6209100,1,212215,101,9,38.0,40.0,2,3,0,1,97,0,0,0,12000.0,7,0,1,202207,0,5,12000.0,Engenheiros de Sistemas Operacionais em Computacao
8142,3435868,202207,3,35,355030,G,4530703,-1,212215,101,7,41.0,44.0,3,1,0,1,31,0,0,0,1796.0,7,0,1,202207,0,5,1796.0,Engenheiros de Sistemas Operacionais em Computacao
8143,3435871,202207,3,35,355030,J,6201501,1,212215,101,9,34.0,40.0,1,1,0,1,97,0,0,0,19425.0,8,0,1,202207,0,5,19425.0,Engenheiros de Sistemas Operacionais em Computacao
8144,3435873,202207,3,35,355030,J,6311900,1,212215,101,9,40.0,40.0,1,1,0,1,97,0,0,0,20000.0,8,0,1,202207,0,5,20000.0,Engenheiros de Sistemas Operacionais em Computacao
8146,3435876,202207,3,35,355030,J,6209100,1,212215,101,9,40.0,40.0,1,1,0,1,97,0,0,0,10512.0,10,0,1,202207,0,5,10512.0,Engenheiros de Sistemas Operacionais em Computacao
8147,3435877,202207,3,35,355030,J,6201501,-1,212215,101,80,31.0,40.0,1,1,0,1,40,0,0,0,9595.1,10,0,1,202207,0,5,9595.1,Engenheiros de Sistemas Operacionais em Computacao
8148,3435878,202207,3,35,355030,J,6209100,1,212215,101,80,35.0,44.0,1,1,0,1,97,0,0,0,19000.0,10,0,1,202207,0,5,19000.0,Engenheiros de Sistemas Operacionais em Computacao
8149,3435879,202207,3,35,355030,J,6203100,1,212215,101,7,21.0,44.0,3,1,0,1,97,0,0,0,1500.0,1,0,1,202207,0,5,1500.0,Engenheiros de Sistemas Operacionais em Computacao
8150,3435881,202207,3,35,355030,M,7490104,-1,212215,101,7,28.0,40.0,6,1,0,1,40,0,0,0,15000.0,6,0,1,202207,0,5,15000.0,Engenheiros de Sistemas Operacionais em Computacao
8151,3435882,202207,3,35,355030,J,6201501,1,212215,101,9,27.0,40.0,1,1,0,1,97,0,0,0,11000.0,7,0,1,202207,0,5,11000.0,Engenheiros de Sistemas Operacionais em Computacao
8152,3435883,202207,3,35,355030,K,6613400,-1,212215,101,9,26.0,44.0,4,1,0,1,40,0,0,0,6000.0,7,0,1,202207,0,5,6000.0,Engenheiros de Sistemas Operacionais em Computacao
8153,3435885,202207,3,35,355030,J,6201501,1,212215,101,9,27.0,40.0,1,1,0,1,97,0,0,0,12000.0,10,0,1,202207,0,5,12000.0,Engenheiros de Sistemas Operacionais em Computacao
8154,3435886,202207,3,35,355030,J,6202300,1,212215,101,9,37.0,44.0,1,1,0,1,97,0,0,0,13000.0,1,0,1,202207,0,5,13000.0,Engenheiros de Sistemas Operacionais em Computacao
8155,3435888,202207,3,35,355030,M,7020400,1,212215,101,9,30.0,40.0,1,1,0,1,97,0,0,0,16000.0,5,0,1,202207,0,5,16000.0,Engenheiros de Sistemas Operacionais em Computacao
8156,3435889,202207,3,35,355030,M,7490104,-1,212215,101,9,23.0,44.0,1,1,0,1,40,0,0,0,9407.0,5,0,1,202207,0,5,9407.0,Engenheiros de Sistemas Operacionais em Computacao
8157,3435891,202207,3,35,355030,R,9313100,1,212215,101,8,35.0,44.0,1,3,0,1,97,0,0,0,5400.0,9,0,1,202207,0,5,5400.0,Engenheiros de Sistemas Operacionais em Computacao
8158,3435894,202207,3,35,355030,K,6462000,1,212215,101,9,30.0,44.0,1,1,0,1,97,0,0,0,10000.0,6,0,1,202207,0,5,10000.0,Engenheiros de Sistemas Operacionais em Computacao
8159,3435896,202207,3,35,355030,J,6201501,1,212215,101,9,31.0,40.0,1,1,0,1,97,0,0,0,14000.0,7,0,1,202207,0,5,14000.0,Engenheiros de Sistemas Operacionais em Computacao
8161,3435900,202207,3,35,355030,J,6204000,1,212215,101,9,30.0,40.0,1,1,0,1,97,0,0,0,12000.0,9,0,1,202207,0,5,12000.0,Engenheiros de Sistemas Operacionais em Computacao
8162,3435901,202207,3,35,355030,J,6201501,-1,212215,101,9,32.0,40.0,1,1,0,1,40,0,0,0,12711.67,7,0,1,202207,0,5,12711.67,Engenheiros de Sistemas Operacionais em Computacao
8163,3435902,202207,3,35,355030,J,6202300,1,212215,101,8,20.0,40.0,6,3,0,1,97,0,0,0,5000.0,7,0,1,202207,0,5,5000.0,Engenheiros de Sistemas Operacionais em Computacao
8164,3435903,202207,3,35,355030,J,6202300,-1,212215,101,9,35.0,40.0,3,1,0,1,40,0,0,0,15847.0,5,0,1,202207,0,5,15847.0,Engenheiros de Sistemas Operacionais em Computacao
8165,3435906,202207,3,35,355030,J,6209100,1,212215,101,9,29.0,44.0,3,1,0,1,97,0,0,0,19375.0,10,0,1,202207,0,5,19375.0,Engenheiros de Sistemas Operacionais em Computacao
8167,3435908,202207,3,35,355030,J,6311900,1,212215,101,8,25.0,40.0,6,3,0,1,97,0,0,0,7000.0,8,0,1,202207,0,5,7000.0,Engenheiros de Sistemas Operacionais em Computacao
8168,3435909,202207,3,35,355030,J,6204000,1,212215,101,80,40.0,40.0,2,1,0,1,97,0,0,0,8400.0,7,0,1,202207,0,5,8400.0,Engenheiros de Sistemas Operacionais em Computacao
8169,3435911,202207,3,35,355030,J,6319400,-1,212215,101,9,43.0,40.0,6,1,0,1,90,0,0,0,17000.0,7,0,1,202207,0,5,17000.0,Engenheiros de Sistemas Operacionais em Computacao
8170,3435913,202207,3,35,355030,J,6202300,-1,212215,101,9,24.0,40.0,3,1,0,1,40,0,0,0,10000.0,7,0,1,202207,0,5,10000.0,Engenheiros de Sistemas Operacionais em Computacao
8171,3435915,202207,3,35,355030,J,6209100,1,212215,101,9,33.0,44.0,4,3,0,1,97,0,0,0,21000.0,10,0,1,202207,0,5,21000.0,Engenheiros de Sistemas Operacionais em Computacao
8172,3435917,202207,3,35,355030,J,6202300,-1,212215,101,80,40.0,40.0,3,1,0,1,40,0,0,0,15000.0,7,0,1,202207,0,5,15000.0,Engenheiros de Sistemas Operacionais em Computacao
8174,3435920,202207,3,35,355030,J,6201501,1,212215,101,7,35.0,40.0,6,1,0,1,97,0,0,0,13600.0,7,0,1,202207,0,5,13600.0,Engenheiros de Sistemas Operacionais em Computacao
